id,progeny,family,Mons_DMY,Einbeck_DMY,Wadersloh_DMY,Roggenstein_DMY,Mons_DMC,Einbeck_DMC,Wadersloh_DMC,Roggenstein_DMC,Mons_PH,Einbeck_PH,Wadersloh_PH,Roggenstein_PH,Mons_DtTAS,Einbeck_DtTAS,Wadersloh_DtTAS,Roggenstein_DtTAS,Mons_DtSILK,Einbeck_DtSILK,Wadersloh_DtSILK,Roggenstein_DtSILK,Mons_NBPL,Einbeck_NBPL,Wadersloh_NBPL,Roggenstein_NBPL
245,CFD04-332,CFD04,193.70209,218.5622406,143.1882373,191.4174838,43.70969139,28.45678004,31.37493476,31.11314861,243.5855258,309.9814892,283.9989599,311.3903923,84.36017504,83.68340942,73.73830845,82.33716546,84.47212394,83.51559274,79.17262514,85.23078892,79.25138484,89.64983679,72.57540585,79.85106825
246,CFD04-333,CFD04,167.3501686,190.4377535,145.8976821,179.2597158,45.18838718,31.69265011,35.95956508,34.5873635,236.5114112,302.1817369,290.4697025,310.1717704,84.893367,82.34427445,73.87727033,84.96199537,85.463757,82.58424475,75.97351074,84.94751173,78.28864878,86.65719835,67.37994971,77.03667263
247,CFD04-334,CFD04,189.4759661,205.4377576,154.1983326,211.3501586,47.99015461,33.35928789,40.46802536,38.77921162,251.2573245,301.2261908,295.021044,307.5506122,79.6473174,79.40844292,74.13780989,78.59541632,79.60340789,80.58833865,75.79220719,80.28742395,77.01906682,99.28466574,71.04556828,84.58309432
248,CFD04-335,CFD04,184.9088353,202.9500005,138.6295678,179.3501586,44.8306638,31.19908791,34.35411797,31.67921162,229.4849278,296.0332211,275.9162433,327.5506122,83.54386235,83.02556619,74.0429092,81.59541632,83.06435241,82.99864651,78.80538063,89.28742395,77.95114529,89.07885119,69.41230253,86.58309432
249,CFD04-336,CFD04,185.4317973,222.3622493,157.2675735,240.2424744,42.56207387,30.96211053,36.02074202,37.48133622,235.6347997,302.1217326,280.1586352,337.9935487,84.85889272,82.42291935,74.22752601,85.11306967,85.33077279,83.40515334,74.448496,85.73901466,78.95913407,89.81046895,77.82437939,87.63298073
250,CFD04-337,CFD04,184.2269095,212.5377596,170.8360513,200.2597158,41.75484954,30.31727813,33.75131844,37.2873635,248.593042,301.1600115,289.9583709,315.1717704,85.57548418,82.40633509,73.96213274,81.96199537,85.12138075,82.50790585,78.91556191,81.94751173,76.05556727,94.15655524,70.50031558,83.03667263
251,CFD04-338,CFD04,191.1294218,206.4500019,151.5529801,180.9551691,42.46601677,30.72155645,33.10075342,34.90750702,248.1064852,290.0677512,282.9798587,298.9533592,82.35759379,84.37675256,73.84409882,83.52707796,83.35469501,84.96182978,78.64354727,86.94470867,80.97506693,92.9259785,69.70667219,81.36320314
252,CFD04-339,CFD04,169.110051,216.9377474,157.6639409,201.3293685,47.20275659,33.82921714,34.42475858,33.31808244,231.0373437,298.5477593,267.2260149,308.191502,83.23026048,78.55990915,73.7648204,79.93742563,82.91940387,79.61282554,76.13018107,82.59378708,80.42165483,92.58153015,80.5247781,84.71098712
253,CFD04-340,CFD04,174.8206755,204.4499992,158.9252206,214.8400258,42.5927986,30.82023705,34.95354419,35.21032347,236.2077538,294.3288744,295.3357765,300.1930602,85.80175124,83.97917653,73.84101726,85.17547483,85.56733479,83.93572065,78.37555508,84.71372707,74.19458749,83.93102384,62.36606335,75.91731425
254,CFD04-341,CFD04,213.3081338,219.0622455,154.2458478,212.2570717,43.88186268,31.171844,32.92714429,34.05424175,254.4125274,307.4592147,300.3740195,316.269233,84.98863501,84.37575826,74.26135974,86.08341804,85.2332762,85.37716577,81.8089025,86.91372091,79.88521633,94.72704684,73.37585283,84.75963898
255,CFD04-342,CFD04,176.4356309,201.7377573,162.6778586,203.480179,43.71864851,30.67218426,34.18711321,32.358256,235.7529962,311.6321136,299.9865994,313.4942067,85.50141942,83.546513,73.96200926,87.07844556,86.49863848,84.66998039,76.35760176,85.49937439,78.74241977,92.8597036,75.95440818,88.87044331
256,CFD04-343,CFD04,201.4762786,213.0622466,163.5931583,194.4871789,41.54384957,28.54063851,34.26415476,33.01429601,245.4035047,298.5441972,300.3215875,329.7148674,84.1017904,84.35613834,73.96893264,81.40971442,85.81857562,87.40677092,78.06974543,89.20594139,79.70242121,87.87665007,72.67937944,79.11240582
257,CFD04-344,CFD04,198.3241426,239.0622478,149.5678844,198.4718985,43.45858361,29.52364127,32.54237159,32.75343466,252.3150172,300.4445944,302.347922,315.9337962,85.10433477,85.48709397,73.51145095,85.04186178,84.13425894,83.36167239,78.48191243,85.73351515,77.59879035,89.66221523,78.56410597,85.13546061
258,CFD04-345,CFD04,189.6487077,209.8999982,155.1098172,183.5917254,42.41685276,30.298789,35.77863391,31.88627219,248.0417527,304.0646195,274.8964318,318.4300613,85.71794365,86.05160623,74.25604014,84.26373982,85.48050517,87.05421971,76.81770279,85.13989712,78.02402053,89.67621187,65.63428891,87.15847328
259,CFD04-346,CFD04,201.4467366,217.4500008,163.7167946,211.7505396,40.3845105,29.643134,32.64119285,34.89718523,238.1682814,313.7588635,310.3602892,330.4406569,91.41434106,88.88822125,74.47519862,84.30836348,91.89837025,91.01841447,81.30078748,87.71704692,78.1175598,88.50924534,74.36282977,78.82761586
260,CFD04-347,CFD04,161.2294218,NA,140.9876037,NA,44.66601677,NA,35.03779867,NA,230.1064852,NA,250.9123876,NA,82.35759379,NA,74.19145266,NA,82.35469501,NA,75.11857342,NA,69.97506693,NA,70.38616141,NA
261,CFD04-349,CFD04,184.0028443,214.0377607,152.7263655,210.412881,43.47508911,30.30741492,30.26179056,34.35517795,237.9638943,310.7795067,300.0612269,314.2597357,87.71096244,86.57159356,73.76445048,84.80237202,87.82244858,88.59099743,81.35491338,86.8779492,73.21901891,88.95689785,70.49858092,75.59096523
262,CFD04-350,CFD04,188.9238922,222.3377548,151.9822957,179.2597158,43.59571793,30.61722974,33.4920145,31.1873635,229.4741122,300.955354,281.8116999,305.1717704,84.20844692,82.73539358,73.94316952,81.96199537,83.995024,86.70049419,79.0392807,88.94751173,76.11525216,93.82595409,75.74452483,84.03667263
263,CFD04-351,CFD04,210.6124166,228.4377571,153.5257506,231.8191706,43.12180178,31.0625068,32.72470867,33.64572651,260.0011894,316.999279,318.553884,349.1118291,89.13002245,85.46925307,74.22529304,86.68254578,87.25040766,85.62503496,77.06218209,88.60146875,79.99623886,100.1805662,74.6507505,72.88798277
264,CFD05-006,CFD05,158.7979389,202.2377571,176.2261495,198.9300077,41.25986859,28.5303367,31.32010845,32.86831735,235.3199158,296.556087,309.0569556,335.7333146,87.64939818,89.68419919,73.88110931,88.60112465,88.03093896,89.80492869,83.90982289,89.28750741,71.54906734,79.92511941,70.49651383,69.69313232
265,CFD05-009,CFD05,129.7275204,214.137751,161.9261495,193.7317517,43.52428824,33.96008918,39.12010845,37.74265885,232.1642677,298.8004247,294.0569556,312.4726384,83.07952588,85.37652486,73.88110931,82.39753333,84.81856357,85.51049311,76.90982289,84.40440446,80.14652273,94.92023885,74.49651383,80.05417367
266,CFD05-013,CFD05,133.1609543,201.5377533,164.8587184,190.8004551,48.06790452,33.96908472,37.33701625,40.14358419,232.9210858,297.8002458,281.3657517,317.8399015,83.65272342,82.6708405,73.97188718,81.80684377,83.86177752,82.66563269,79.06796397,83.41587313,79.92196703,97.91210886,70.94392259,80.28663978
267,CFD05-016,CFD05,153.0096176,205.3377535,153.4502,206.081393,43.83553216,31.14516876,32.18278976,35.92252882,246.3922941,300.9984546,310.1098044,338.1087101,86.54489594,84.75074417,73.50343018,84.47593339,86.17387971,83.73775644,79.85039003,84.60624713,73.88533779,87.87632325,62.57400528,78.9027736
268,CFD05-018,CFD05,175.016807,207.9622496,162.5428227,219.8455022,45.58256399,35.79216999,37.52431187,38.08801306,242.4870963,289.4505463,271.7138756,323.7178651,83.92529472,85.24238028,73.4747347,85.35614029,84.47733798,81.15982962,77.91865314,84.44615584,79.28916639,89.33612542,72.41194481,83.47524022
269,CFD05-019,CFD05,167.9690011,186.2499987,142.9390221,207.1568537,41.5328453,31.29952783,37.71334077,37.47448707,223.2206976,283.1612902,260.5070013,286.0649843,83.00062051,82.46449605,74.03318334,80.63326787,82.96668624,82.0151625,76.31156402,83.80781143,79.94308155,91.22608509,70.93682949,81.40062774
270,CFD05-020,CFD05,183.8702239,210.5377596,157.8733068,190.0748074,41.88600333,29.31727813,34.63147826,35.7883876,252.2575618,311.1600115,305.6227231,321.8482959,83.81720874,84.40633509,74.00906837,83.05909152,85.73560043,84.50790585,78.00762119,85.03504719,77.08984437,89.15655524,65.47184568,83.84546442
271,CFD05-021,CFD05,155.7206755,201.750002,151.2022022,176.3189381,45.2927986,32.97338176,35.19514352,35.8567619,224.2077538,296.5784502,269.5886362,304.8217546,84.80175124,83.93074976,74.25907888,79.81466861,84.56733479,83.96483702,77.14771551,84.77242844,NA,83.30501823,74.46740813,78.45231388
272,CFD05-022,CFD05,168.151263,215.8377554,164.5509813,217.8725021,41.81976898,29.54388356,34.73700014,33.58788978,228.8095547,287.2781623,274.7213448,317.2095203,83.97839965,83.6173641,73.87487796,86.13134462,83.8150816,82.55755388,77.32126824,83.35997046,78.65163549,97.50604091,73.98274318,84.98017028
273,CFD05-023,CFD05,164.6428731,207.6377496,161.0530009,226.7732441,44.49416018,32.79514904,35.77187298,39.69646808,234.3567229,307.5654501,296.1815027,333.1797964,82.51432797,81.73998977,73.96999886,82.74204496,83.38731604,81.71410861,76.89533645,85.782768,79.42780944,95.65998839,73.70219764,88.82811333
274,CFD05-025,CFD05,165.7344564,210.9622442,151.4257506,185.4164707,45.19645369,28.97536206,36.32470867,37.42724621,238.0253138,301.5873537,288.553884,304.778639,84.16009141,80.45954527,74.22529304,80.603462,83.98353392,80.39172255,74.06218209,81.2886924,80.05486775,93.32355343,65.6507505,76.99788451
275,CFD05-026,CFD05,165.118177,216.6499975,164.1022022,171.8290515,43.8443266,30.71431226,33.49514352,34.27779341,248.7430496,301.829302,299.5886362,306.5492424,83.84976922,84.82130427,74.25907888,85.0182529,83.88325623,84.92337065,79.14771551,89.7889627,80.19325118,92.925384,73.46740813,90.20754791
276,CFD05-027,CFD05,166.2349495,201.8499977,149.9390221,197.5637509,44.15028066,32.1386456,39.51334077,38.16504145,222.0938189,284.4586244,280.5070013,313.8782633,84.76130257,84.20229765,74.03318334,84.04178357,84.10259743,83.64426251,77.31156402,84.00956381,79.20350629,93.30807075,80.93682949,78.47819581
277,CFD05-028,CFD05,151.867263,207.7377573,174.5056038,174.9871789,48.10226944,32.74775663,35.32977902,35.01429601,240.5409953,303.6172635,285.1846705,309.7148674,86.49306065,83.31849652,74.01229096,84.40971442,85.97490998,83.58916276,78.8248729,85.20594139,78.87133546,98.38816909,73.65410323,72.11240582
278,CFD05-029,CFD05,154.8052489,178.7622507,165.2534427,218.1822202,43.48283089,34.89801423,37.17223443,37.67238748,237.6961554,300.4857272,280.6020673,326.7698098,85.10603205,85.45498052,73.96127088,84.08540445,84.93542902,85.37975804,77.84555038,84.60929214,76.27496232,87.32029795,64.59647794,82.46377705
279,CFD05-031,CFD05,189.120032,183.3622487,172.3751609,203.1662177,42.85063561,29.04635903,32.27987962,35.21426784,235.8945763,290.8202696,278.825483,307.2257941,85.53676754,84.35031944,74.28010628,85.44917154,85.13193901,84.2745354,79.12105032,85.43703186,78.74152033,93.26904193,73.44123345,77.17048101
280,CFD05-032,CFD05,159.0625747,219.7377596,149.2530009,220.3359862,47.23774825,34.83461635,36.17187298,37.16584405,231.5341806,285.9169565,286.1815027,307.8164139,83.51288431,82.66054589,73.96999886,86.35415652,83.12658622,81.50768557,76.89533645,85.68889249,80.00615163,93.48319198,62.70219764,76.28792482
281,CFD05-033,CFD05,155.4215486,197.5377537,164.7765229,203.2662963,43.72918493,36.04511466,42.86262069,37.5568759,231.8394018,292.3520474,276.5621704,306.6012983,84.66033686,83.58760553,73.51095387,82.42037251,84.25640252,82.61067664,75.62107816,85.59509437,79.42096358,91.19045238,70.3530502,82.42336337
282,CFD05-035,CFD05,NA,201.8622494,146.6860833,180.3054257,44.61917909,34.32620204,34.49809426,38.8778325,239.7148157,292.1420515,289.376419,310.21757,84.38205968,82.29673734,74.06042526,85.22885889,85.42215327,82.22865115,78.27448557,86.11186857,80.12045648,98.3820277,68.53190832,76.82420109
283,CFD05-036,CFD05,171.7829005,222.0622493,168.7217717,219.2804137,41.33723515,31.46211053,35.97583551,36.22084539,241.6931274,312.1217326,276.9023124,305.0852916,83.08219589,83.42291935,74.05637772,82.73945568,85.07535491,83.40515334,79.75515722,85.84090807,76.71397929,95.81046895,68.27632663,85.73618462
284,CFD05-037,CFD05,163.5949949,196.6500021,150.0118855,180.6751047,46.42169082,33.78257206,42.66936604,36.81437893,225.6751271,289.5147402,258.9572057,295.4756674,83.72054708,83.43635672,73.95883126,85.1892679,84.85074663,85.00471281,77.65724528,86.11613086,79.15261373,97.50008381,82.56989428,84.08700182
285,CFD05-039,CFD05,164.4504986,204.7377535,160.2323052,222.6300077,43.84633042,30.89265011,35.16424963,37.36831735,230.434195,292.1817369,271.2612745,310.7333146,84.1965882,82.34427445,73.96859259,84.60112465,84.3181855,81.58424475,78.68970728,85.28750741,80.03341909,95.65719835,75.54520502,84.69313232
286,CFD05-040,CFD05,203.1271029,236.4499976,169.4660766,229.5725021,45.3087592,31.96558527,32.97888343,32.68788978,257.4754222,309.0017047,310.7195642,332.2095203,84.84497986,84.96134249,74.12052528,83.13134462,82.31800857,84.0397031,78.16899897,86.35997046,80.43196981,90.31621341,67.48040395,78.98017028
287,CFD05-044,CFD05,173.1285307,212.6377554,157.6323052,199.7158985,44.59523027,31.54388356,34.46424963,37.88619075,234.4736247,307.2781623,271.2612745,306.841142,85.77183936,86.6173641,73.96859259,85.16577258,83.8070108,86.55755388,78.68970728,85.06738476,78.07330342,80.50604091,74.54520502,77.38320791
288,CFD05-045,CFD05,191.3228032,218.1622429,158.9444352,220.8450252,45.42906988,33.04776081,38.49458537,40.42286756,254.0448449,296.0182873,298.4493152,310.3541553,84.2142577,83.1514063,73.79488452,84.10087807,84.32352257,82.2492387,78.65145224,83.93917902,78.93131462,90.11859903,60.39951069,71.46086298
289,CFD05-046,CFD05,165.2772401,218.2377573,179.5534705,241.6057029,46.79304533,30.77218426,41.00012826,40.37935665,219.8537705,301.6321136,298.3596681,323.3405971,84.93157005,83.546513,73.91856724,81.4781407,84.95779916,84.66998039,76.92888317,85.16922172,79.93353555,97.8597036,72.3910213,88.08225266
290,CFD05-054,CFD05,160.1262905,201.7377515,160.9324209,NA,40.13905037,30.72269518,38.65197839,NA,233.2776498,312.8906836,271.0368563,NA,85.49974896,86.7770845,74.10384733,NA,85.63506302,85.73290451,77.50673507,NA,79.66410814,83.01435192,68.35996966,NA
291,CFD05-055,CFD05,144.7450341,214.262236,148.2706369,192.4321417,46.01110128,30.58282366,39.97541446,38.90511635,217.1097297,292.1557732,279.5079158,291.7655055,82.78559876,85.44239216,74.17125896,84.69514201,82.02346784,82.412688,77.34755896,85.16166763,69.97849514,87.460985,62.57363127,63.08066555
292,CFD05-058,CFD05,198.1359753,210.4622427,166.9654273,223.8226435,43.99612359,33.25451001,38.06573072,40.70726661,232.8147923,309.3504217,298.4168983,311.9115951,85.24249893,84.45508874,74.00108217,84.594424,84.88419207,82.35501195,78.00424667,85.0275395,79.49232711,96.11698798,68.45522613,76.62553699
293,CFD05-059,CFD05,151.1351188,205.5622556,163.4882373,197.3071602,44.53982423,33.02084505,37.17493476,35.49659069,238.9208479,301.1607609,273.9989599,315.8706967,84.81873719,83.34655224,73.73830845,83.44370875,85.29258955,82.41794118,80.17262514,85.7776714,78.87931213,93.14341466,69.57540585,69.19550913
294,CFD05-060,CFD05,170.506231,193.4377573,160.4712356,209.6827828,41.95531063,28.44775663,31.08716552,37.57528081,249.1780942,308.6172635,281.9202296,312.0066658,85.62792919,82.31849652,73.95532002,85.61150769,85.49816414,81.58916276,77.41895025,85.28996085,74.55217835,87.38816909,74.52598979,73.4126747
295,CFD05-061,CFD05,170.089072,211.6622417,141.3243282,171.3865623,41.91835342,30.21688353,35.65686379,37.67488338,227.5764433,278.6921391,281.6789856,296.9750638,86.96287439,85.37908587,73.62736542,84.34246975,87.2204198,85.28359319,77.59776848,84.89344437,80.12158392,91.26799772,69.66565303,80.38032204
296,CFD05-062,CFD05,159.451263,205.9377545,152.1729331,195.3308335,43.41976898,32.682643,34.7816902,35.99463115,228.8095547,284.605084,287.8854204,313.7253656,84.97839965,83.70682381,73.97162448,84.76586883,85.8150816,84.55768186,76.99084853,87.50478761,79.65163549,94.22445014,69.61578149,79.23366193
297,CFD05-063,CFD05,176.6984275,203.6622442,151.5650616,212.0590564,43.73794014,29.67536206,34.99058196,37.67560995,233.5402846,291.5873537,269.0816285,308.4388919,82.7767588,83.45954527,74.28470958,81.90371128,84.80062692,83.39172255,75.49861472,84.31090535,80.00268503,86.32355343,66.54164681,72.04636026
298,CFD05-064,CFD05,165.4785575,228.6377561,141.1675693,196.9809861,42.33771478,30.00519981,34.91038604,35.87756357,247.3926806,311.9225066,308.2719817,324.6640197,85.32058063,86.87651145,73.95439098,86.71350878,85.70091123,86.68648398,78.85178117,86.14462851,67.77905098,79.44071802,71.82826124,59.6383778
299,CFD05-065,CFD05,182.7641192,212.1377605,160.9628072,220.9047127,41.15272738,30.84054409,33.59831979,36.40767335,242.7630675,307.2249327,302.8769669,310.3410207,86.81646127,84.54059284,NA,85.79084104,85.20546311,84.65438473,79.28068204,85.34663788,79.95220583,99.52887177,73.48582795,85.20376547
300,CFD05-066,CFD05,154.8238922,NA,187.886848,NA,44.49571793,NA,35.45741681,37.86861564,238.4741122,NA,300.1456563,337.5927982,86.20844692,NA,74.01957964,85.48964998,86.995024,NA,80.76671159,87.99068195,80.11525216,NA,72.45684765,81.22130337
301,CFD05-067,CFD05,175.2157485,192.5000009,147.7882373,224.2150326,43.52354734,30.77231376,33.47493476,40.61938129,228.9532642,290.9533609,288.9989599,302.0966832,84.19919465,81.4232812,73.73830845,85.63534743,84.03426618,80.97793801,80.17262514,84.69987503,70.35852864,83.04864904,60.57540585,66.86689065
302,CFD05-068,CFD05,160.7362745,195.2377596,138.5822957,207.1643735,43.99360629,30.11727813,32.7920145,36.05322828,228.5307157,301.1600115,306.8116999,300.036168,83.1553409,84.40633509,73.94316952,83.02411594,82.16648468,83.50790585,79.0392807,84.18616385,NA,76.15655524,57.74452483,76.02705709
303,CFD05-069,CFD05,133.8392061,NA,127.320591,NA,40.57058157,NA,34.3057043,NA,221.6811387,NA,257.8568779,NA,82.66110253,NA,73.85122356,NA,83.7092871,NA,75.27475066,NA,78.92839323,NA,74.56664194,NA
304,CFD05-070,CFD05,156.1124166,221.1377474,161.0914064,190.4248082,47.32180178,36.12921714,NA,40.47772126,243.0011894,298.5477593,297.5252973,315.6993613,85.13002245,82.55990915,74.00243279,81.65619575,84.25040766,82.61282554,77.05149961,83.76791051,79.99623886,91.58153015,68.63040938,80.87899908
305,CFD05-071,CFD05,161.9007757,202.2622389,146.9243282,212.5335612,41.71414728,29.87785109,32.15686379,38.22041507,231.0981389,299.6996746,311.6789856,314.898983,85.29416147,85.64763119,78.62736542,86.00975025,85.51865527,85.38571579,80.59776848,86.1221286,71.46847883,87.61075422,57.66565303,81.38366939
306,CFD05-072,CFD05,165.4852128,201.3377548,139.9765229,185.157017,40.97404562,30.27185731,32.56262069,35.85729361,225.1840404,280.971549,266.5621704,304.755917,87.8059326,84.61394206,78.51095387,85.11641004,85.904229,86.83110988,79.62107816,85.02179326,76.74464726,89.97308229,69.3530502,72.91530256
307,CFD05-073,CFD05,147.7616036,207.3377537,149.947986,172.4910771,44.62973676,29.64511466,35.38855168,39.28376793,216.3984286,302.3520474,283.3577249,302.5837357,82.92432118,82.58760553,73.92796325,81.45445048,82.64037313,82.61067664,78.48191972,85.04033025,65.25682852,83.19045238,66.57988502,76.33492864
