id,progeny,DFF2013,DM2013,HT2013,BIO2013,YLKGHA2013,HI2013,x100SDWT2013,DFF2014,DM2014,PHAVG2014,BIO2014,YLKGHA2014,x100SDWT2014,HI2014
409,ICCML10438,52.1762619,94.23497772,47.37347031,285.6521912,1733.15979,0.542476416,17.29439354,53.91618729,89.99999237,35.11950684,285.2099915,1360.622314,16.27716827,0.572012722
410,ICCML10439,43.07181168,96.29561615,41.60525131,247.5000763,1733.160278,0.628868997,27.23354721,50.15756607,81.00000763,35.94194412,336.3032532,1265.243408,25.85170364,0.456747085
411,ICCML10440,52.1240387,99.02274323,37.8370285,220.3158417,1177.660156,0.481045544,20.95810318,52.07710648,90,33.33240509,429.7657166,1826.518921,19.14166641,0.509743452
412,ICCML10441,51.50502396,97.26475525,35.06940842,252.70578,999.8999023,0.360560626,21.68142891,52.10392761,92.00000763,36.99948883,601.2374268,2113.154541,19.820961,0.420315117
413,ICCML10442,54.07181168,102.2956161,36.27191925,266.2500916,1444.300293,0.486828893,19.30354691,54.96982956,92,33.55640793,280.5519409,1107.806274,16.57804489,0.471564919
414,ICCML10443,65.1240387,102.0227432,43.50369644,153.0000458,777.7001343,0.457434326,27.30810356,59.75527191,99,42.09319687,309.7890625,908.3865356,27.77221298,0.353408813
415,ICCML10444,47.7507515,88.32593536,37.69157028,270.3529358,1577.619995,0.525268376,29.38757324,51.15756607,86.00000763,43.27527618,386.3032532,1503.981201,32.54266739,0.472960502
416,ICCML10445,64.07180786,104.2956161,50.27191925,153.2308502,762.5906982,0.446517766,26.73354721,55.07710648,93,46.33240509,244.7657166,543.6989136,20.517416,0.266221404
417,ICCML10446,51.7507515,94.32593536,44.69157028,416,2599.73999,0.562529027,29.40757179,48.96982956,86,33.22307587,300.5519409,1570.20459,26.00734138,0.624933958
418,ICCML10447,50.01958466,95.08338165,35.19843674,145.0909882,699.9296875,0.427836835,20.90380287,51.10392761,85.00000763,39.33282471,346.2374573,1446.588013,16.90802956,0.50087744
419,ICCML10448,41.50502396,105.2647552,36.40274429,359.5624084,1222.099854,0.310342699,19.27142906,50.88936996,82.00000763,38.02003479,171.83255,810.0095215,20.0561142,0.566782415
420,ICCML10449,51.38516617,94.87113953,35.1852951,180.6426849,1144.330078,0.579318225,17.86503601,52.15756607,86.00000763,34.27527618,451.3032532,1834.515625,17.81466103,0.494033784
421,ICCML10450,53.38516617,96.87113953,37.1852951,246.6665039,999.9002075,0.373997271,22.30503654,50.07710648,87,38.66573715,279.7657166,889.144043,19.48899651,0.38102752
422,ICCML10451,50.07181168,95.29561615,42.60525131,260.4706726,1488.740234,0.513019443,19.7635479,47.07710648,79,31.33240318,249.7657166,1015.176941,18.19036484,0.487293243
423,ICCML10452,47.7507515,89.32593536,34.02490234,224.0909119,1299.869995,0.522138536,20.0175724,52.15756607,85.00000763,30.94194221,376.3032532,1494.318481,21.26762962,0.482090741
424,ICCML10453,49.01958466,95.08338165,40.53177261,225.0000763,1488.739746,0.58918184,21.28380203,50.91618729,85.99999237,37.11950684,470.2099915,2437.024902,24.39814568,0.621358037
425,ICCML10454,54.38516617,102.8711395,35.85196304,263.2498474,1077.670166,0.377603441,22.84503555,48.88936996,83.00000763,34.35336685,161.83255,398.7574158,35.95182419,0.293969929
426,ICCML10455,52.96735764,94.90145874,36.70620346,302.8421326,1744.27002,0.516377211,22.40611649,54.07710648,90,30.66573715,469.7657166,1894.158569,19.91184807,0.483621746
427,ICCML10457,52.1240387,99.02274323,40.50369644,348.2857666,2244.219971,0.579901576,20.31810379,50.88936996,90.00000763,36.68669891,316.83255,1274.406982,20.9450531,0.480464965
428,ICCML10458,61.96735764,101.9014587,43.03953552,478.4762268,2277.550049,0.426398695,19.6261158,55.88936996,97.00000763,35.68669891,186.83255,753.7819824,19.28253746,0.483917564
429,ICCML10459,47.07181168,91.29561615,32.60525131,261.3334351,2166.450195,0.744739413,20.60354805,50.10392761,85.00000763,33.99948883,371.2374573,1865.003906,21.0486145,0.602623224
430,ICCML10460,53.1762619,98.23497772,45.04013824,270.666687,1655.389771,0.546850264,30.28439331,49.75527191,82,36.42653275,269.7890625,1177.612061,28.96975136,0.525227189
431,ICCML10461,57.1240387,102.0227432,45.8370285,213.6842499,911.0201416,0.383661836,30.11810303,56.91618729,95.99999237,40.11950684,320.2099915,562.1084595,24.10986519,0.209764898
432,ICCML10462,47.07181168,95.29561615,39.93858337,237.882431,1477.630249,0.557665884,23.42354774,53.75527191,85,34.75986481,509.7890625,2608.789307,27.50976563,0.615713
433,ICCML10463,49.50502396,97.26475525,38.73607635,148.3635254,566.6098633,0.348165363,29.04142761,47.91618729,79.99999237,32.4528389,360.2099915,1052.745483,25.73432159,0.349945456
434,ICCML10464,40.50502396,98.26475525,34.06940842,198.6665649,1177.659912,0.537972391,23.36142731,50.91618729,85.99999237,35.78617477,230.2099915,471.0615845,20.48165131,0.244759455
435,ICCML10465,44.07181168,96.29561615,41.60525131,227.5000763,1233.210205,0.48647806,29.36354828,52.13074493,87.99998474,43.93701172,360.3100586,1898.073975,27.64764977,0.633696735
436,ICCML10466,54.07181168,95.29561615,38.93858337,190.9091644,1166.550293,0.548565984,19.56354713,51.15756607,82.00000763,42.27527618,266.3032532,1145.624634,19.32501221,0.519382179
437,ICCML10467,53.38516617,102.8711395,37.1852951,276.2915039,1422.080078,0.472410947,19.86503601,54.75527191,94,33.75986481,289.7890625,1019.508789,17.51001167,0.4236691
438,ICCML10468,46.50502396,98.26475525,40.06940842,374.9999084,2599.739746,0.628415346,17.74142838,48.13074493,82.99998474,32.93701172,290.3100586,1214.097656,14.43959236,0.503338456
439,ICCML10469,62.50502396,104.2647552,42.40274429,270.4761047,1038.784912,0.350101978,15.23142815,59.10392761,99.00000763,36.99948883,181.237442,308.9598694,14.3814106,0.203570664
440,ICCML10470,63.75074768,103.3259354,49.02490234,185.6470642,788.8100586,0.382475197,11.32757378,60.96982956,99,39.22307587,260.5519409,830.0009155,11.80624771,0.379831403
441,ICCML10471,54.1762619,104.2349777,41.04013824,260.0000305,1688.719727,0.580973089,27.41439247,55.10392761,97.00000763,41.99948883,161.237442,339.2810974,13.93336582,0.252077609
442,ICCML10472,47.7507515,93.32593536,39.02490234,289.5,1977.579956,0.614882231,18.53757286,48.88936996,82.00000763,33.35336685,386.83255,972.3612061,18.31109428,0.297977209
443,ICCML10473,51.01958466,95.08338165,42.86510468,255.8572235,1144.329712,0.396194696,17.60380173,48.88936996,79.00000763,30.35336876,261.83255,1139.21106,18.5976429,0.520782411
444,ICCML10474,54.1240387,101.0227432,41.17036057,342.3529968,2122.01001,0.557821751,19.89810371,53.91618729,91.99999237,38.78617477,350.2099915,1533.802979,20.1754837,0.524975657
445,ICCML10475,54.38516617,102.8711395,39.85196304,250.6665039,1588.730103,0.579611123,14.10503674,53.07710648,94,39.33240509,159.7657166,281.553833,15.07130623,0.211063236
446,ICCML10476,50.38516617,96.87113953,39.85196304,211.7645416,1522.070068,0.656076849,25.94503593,53.75527191,92,34.42653275,284.7890625,1175.363037,22.84897995,0.496722341
447,ICCML10477,52.7507515,96.32593536,44.35823441,254.3333282,1977.579956,0.699897945,28.68757248,46.96982956,82,30.22307396,270.5519409,982.5231934,28.09326172,0.433452487
448,ICCML10478,48.1762619,90.23497772,46.04013824,265.7778015,1333.199707,0.447862715,30.27439308,48.13074493,82.99998474,44.60367966,490.3100586,2149.639893,30.92492676,0.527405322
449,ICCML10479,39.01958466,89.08338165,37.86510468,190.7693024,1388.749756,0.648868203,22.56380272,49.13074493,82.99998474,31.2703476,230.3100433,1721.477905,25.01573372,0.899273992
450,ICCML10480,42.7507515,89.32593536,31.35823631,216.3636322,1555.400024,0.647087872,19.04757309,52.13074493,84.99998474,32.2703476,350.3100586,1795.281738,20.53264236,0.616523683
451,ICCML10481,47.1762619,91.23497772,34.37347031,247.2727509,1410.969727,0.509960592,21.89439392,48.88936996,84.00000763,41.35336685,431.83255,2180.960938,21.55487061,0.603666127
452,ICCML10482,50.50502396,95.26475525,37.73607635,349.4999084,1877.589844,0.487963289,23.28142738,51.91618729,84.99999237,35.11950684,235.2099915,717.2130737,20.58456612,0.36527288
453,ICCML10483,52.7507515,102.3259354,39.35823441,168.3809509,1055.449951,0.564225852,19.88757324,54.10392761,97.00000763,36.66615677,401.2374573,1816.106812,17.30210686,0.542565167
454,ICCML10484,51.07181168,93.29561615,36.93858337,140.7857971,711.0402832,0.453157544,21.17354774,49.10392761,85.00000763,39.66615677,461.2374573,2216.863037,20.8741951,0.576058626
455,ICCML10485,48.1240387,92.02274323,28.83703041,262.7273254,866.5801392,0.296803802,18.87810326,51.88936996,85.00000763,28.68670273,261.83255,1132.963501,21.54356575,0.517897785
456,ICCML10486,54.01958466,99.08338165,46.19843674,257.1111755,766.5897217,0.261992753,21.51380157,47.88936996,96.00000763,42.02003479,234.83255,711.2990112,23.2369709,0.361263096
457,ICCML10487,48.7507515,90.32593536,41.35823441,231.1111145,1522.069946,0.592817485,18.23757172,51.88936996,88.00000763,46.02003479,331.83255,1545.21521,22.39726448,0.556903601
458,ICCML10488,42.50502396,91.26475525,31.06940651,190.6665649,933.2398682,0.44497481,18.84142876,47.13074493,80.99998474,34.93701172,240.3100433,1076.152832,17.8884964,0.539043963
459,ICCML10489,52.7507515,95.32593536,44.35823441,540.222229,4399.560059,0.733060718,19.50757217,51.88936996,90.00000763,41.68669891,361.83255,1630.514404,21.60874939,0.538504601
460,ICCML10490,49.38516617,95.87113953,43.85196304,293.6362,1444.300171,0.451856881,33.12503433,49.96982956,88,37.88973999,225.5519409,838.8306885,32.11194229,0.44415617
461,ICCML10491,38.1762619,94.23497772,37.70680237,358.5454712,2299.769775,0.573690355,37.19439316,50.15756607,87.00000763,48.27527618,466.3032532,1830.017456,34.85017776,0.477437317
462,ICCML10492,36.50502396,89.26475525,31.06940651,273.9129639,2066.459717,0.683462977,19.2514286,47.75527191,81,31.75986481,359.7890625,1585.532227,20.25025368,0.530356824
463,ICCML10493,39.01958466,90.08338165,39.53177261,204.1905518,1366.529785,0.596005023,22.5938015,47.91618729,79.99999237,38.4528389,384.2099915,1923.313843,19.08941078,0.600165963
464,ICCML10494,52.1762619,99.23497772,42.70680237,348.9230957,2577.519775,0.661260664,14.09439278,50.88936996,85.00000763,32.02003479,206.83255,716.3803101,17.54849625,0.4142946
465,ICCML10495,47.1762619,97.23497772,40.37347031,187.5000305,999.8997803,0.476357698,30.6743927,52.15756607,92.00000763,42.94194412,486.3032532,1887.327881,31.49245071,0.472399533
466,ICCML10496,47.1762619,94.23497772,40.70680237,284.7857361,1933.139771,0.607343376,19.16439247,47.13074493,81.99998474,31.93701363,200.3100433,939.4574585,18.4622345,0.564652264
467,ICCML10497,52.1240387,96.02274323,38.17036057,267.22229,1766.490112,0.594928384,19.71810341,50.15756607,85.00000763,37.60860825,396.3032532,1686.491577,20.41334915,0.516161799
468,ICCML10498,48.38516617,92.87113953,32.85196304,242.9998322,1266.540161,0.478268206,20.35503578,48.75527191,81,30.75986481,349.7890625,1865.420166,18.59143448,0.641463161
469,ICCML10499,44.01958466,89.08338165,38.53177261,149.8750763,966.5697021,0.574110031,23.05380249,52.91618729,80.99999237,33.78617477,330.2099915,1645.091797,23.02355003,0.597344458
470,ICCML10500,51.1240387,92.02274323,35.50369644,212.1428986,1344.310181,0.57028836,19.68810272,48.91618729,79.99999237,33.4528389,370.2099915,1237.588257,18.57606125,0.400430441
471,ICCML10501,38.38516617,95.87113953,29.51863098,209.2306061,1233.210083,0.539647102,20.79503632,48.07710648,81,29.99907112,459.7657166,2408.036133,20.82720184,0.628247976
472,ICCML10502,54.38516617,92.87113953,39.51863098,237.5382996,1422.080078,0.547992468,23.41503716,55.15756607,96.00000763,35.94194412,396.3032532,1263.827393,17.47491264,0.38931179
473,ICCML10503,50.1762619,98.23497772,42.37347031,237.3333588,1399.859741,0.527256548,29.01439285,51.75527191,89,39.42653275,489.7890625,1670.081665,26.04273796,0.410797894
474,ICCML10504,40.1240387,90.02274323,30.83703041,222.3529816,1466.520142,0.593568802,27.4281044,48.13074493,83.99998474,37.93701172,275.3100586,1060.40918,19.20660019,0.463661402
475,ICCML10505,35.96735764,88.90145874,35.3728714,216.0000305,1444.300049,0.599807143,26.89611626,48.07710648,81,34.66573715,299.7657166,921.6310425,24.47325897,0.368613243
476,ICCML10506,50.50502396,106.2647552,45.73607635,250.9089813,1322.089844,0.478690714,29.19142914,49.91618729,80.99999237,35.78617477,360.2099915,1147.12439,27.30104446,0.381417662
477,ICCML10507,48.50502396,95.26475525,34.06940842,203.0768127,1233.209839,0.551006258,19.65142822,47.96982956,82,28.8897419,280.5519409,1184.359009,19.46210289,0.504386365
478,ICCML10508,47.01958466,91.08338165,34.19843674,245.3334045,1777.599731,0.645800233,23.71380234,51.91618729,80.99999237,34.11950684,280.2099915,1107.057129,20.81480408,0.473532736
479,ICCML10509,51.1240387,97.02274323,35.50369644,278.1818848,1766.490112,0.571486592,24.33810425,50.15756607,81.00000763,32.60860825,306.3032532,921.4643555,22.21841431,0.366850495
480,ICCML10510,55.07181168,104.2956161,41.60525131,231.3846893,911.0203247,0.352954268,19.16354752,59.10392761,100.0000076,39.99948883,271.2374573,702.3024902,15.01555729,0.309774369
481,ICCML10511,60.50502396,105.2647552,44.06940842,353.6841125,1322.089844,0.340873688,22.67142868,56.10392761,97.00000763,41.99948883,211.237442,355.5245972,19.01555634,0.200753212
482,ICCML10512,51.1762619,99.23497772,46.04013824,207.5000305,1422.079712,0.613225162,26.2443924,48.15756607,85.00000763,40.94194412,596.3032227,2762.894043,21.90602303,0.562811792
483,ICCML10513,50.50502396,97.26475525,39.73607635,329.9999084,1866.479858,0.513506234,20.98142815,52.13074493,86.99998474,35.93701172,310.3100586,1191.606567,17.5555439,0.46220392
484,ICCML10514,40.96735764,88.90145874,35.03953552,300.0000305,2110.899902,0.631288588,21.94611549,48.96982956,81,33.22307587,310.5519409,1527.388428,25.96438026,0.588084519
485,ICCML10515,45.50502396,94.26475525,36.40274429,289.5788574,1655.389893,0.518955529,22.99142838,49.15756607,81.00000763,32.27527618,366.3032532,1184.942261,20.17276382,0.394471258
486,ICCML10516,48.96735764,100.9014587,44.03953552,239.9375305,1488.73999,0.556434035,30.82611656,52.75527191,85,37.75986481,279.7890625,1068.405762,27.06319809,0.459706068
487,ICCML10517,52.7507515,100.3259354,34.69157028,196.2352905,944.3500366,0.433182538,17.44757271,54.75527191,93,37.42653275,294.7890625,1162.868042,16.81372452,0.474854976
488,ICCML10518,54.38516617,93.87113953,34.1852951,259.9998474,1877.590088,0.659132361,18.22503662,48.88936996,83.00000763,29.35336876,241.83255,886.8121338,17.17921257,0.438365757
489,ICCML10519,48.01958466,96.08338165,40.53177261,223.6364441,1666.499756,0.66435802,32.95380402,47.75527191,81,35.42653275,349.7890625,1536.635132,33.78856277,0.528691769
490,ICCML10520,48.7507515,92.32593536,35.02490234,259.5,1244.319946,0.431628287,19.23757172,52.88936996,91.00000763,36.02003479,606.8325806,2551.479248,18.00125694,0.501063406
491,ICCML10521,50.01958466,91.08338165,36.19843674,159.0000763,611.0496826,0.339538246,19.76380157,49.88936996,84.00000763,37.02003479,451.83255,2303.661865,18.80420494,0.609337926
492,ICCML10522,54.07181168,93.29561615,40.27191925,252.0000763,2466.420166,0.87951833,21.82354736,50.10392761,87.00000763,37.33282471,401.2374573,2052.762207,22.18387222,0.613590121
493,ICCML10523,46.7507515,95.32593536,44.02490234,207,1033.22998,0.449304432,31.66757202,48.15756607,86.00000763,39.94194412,526.3032227,2352.724854,33.32819748,0.54291743
494,ICCML10524,50.1762619,93.23497772,43.37347031,218.1667023,1355.4198,0.555563152,24.82439232,49.13074493,78.99998474,38.2703476,240.3100433,1104.05835,22.4481926,0.553002298
495,ICCML10525,39.1240387,95.02274323,48.8370285,257.8948059,1188.770142,0.414815933,27.29810333,51.13074493,84.99998474,38.93701172,460.3100586,2205.117676,26.52168465,0.576230526
496,ICCML10526,50.7507515,95.32593536,39.02490234,299,1822.040039,0.548524022,19.05757332,47.07710648,79,33.99906921,179.7657166,767.609314,17.6937809,0.511757672
497,ICCML10527,41.96735764,89.90145874,34.3728714,269.6470947,1888.699951,0.628409028,22.69611549,47.13074493,83.99998474,31.2703476,440.3100586,2101.908936,22.59952164,0.574229538
498,ICCML10528,48.50502396,97.26475525,40.73607635,199.9998932,1077.669922,0.489415377,31.39142799,50.07710648,89,39.66573715,329.7657166,1133.629639,27.23519516,0.412207156
499,ICCML10529,39.1762619,90.23497772,34.70680237,354.611145,2666.399658,0.673155427,24.314394,47.96982956,83,38.22307587,290.5519409,1748.466675,17.78181267,0.720393717
500,ICCML10530,39.38516617,96.87113953,37.1852951,150.4998322,888.8001709,0.54069382,30.58503723,49.07710648,83,30.99907112,259.7657166,1086.398438,19.2285881,0.501428604
501,ICCML10531,48.7507515,92.32593536,32.69156647,338.9473572,2066.459961,0.548786819,23.56757355,50.10392761,87.00000763,27.66615486,281.2374573,982.1904907,20.61015129,0.418622255
502,ICCML10532,38.38516617,89.87113953,36.51863098,239.1665039,1855.370117,0.707390249,18.88503647,52.13074493,83.99998474,36.2703476,465.3100586,2441.689697,18.59730148,0.63111788
503,ICCML10533,53.1240387,96.02274323,37.50369644,135.0000458,1111.000122,0.7406587,30.81810379,53.10392761,86.00000763,42.99948883,381.2374573,1623.100708,26.08113098,0.510278285
504,ICCML10534,38.1762619,89.23497772,26.70680428,270.111145,1866.479736,0.618323922,20.314394,48.07710648,81,33.33240509,299.7657166,1049.080078,19.59074974,0.419613242
505,ICCML10535,44.07181168,90.29561615,40.60525131,156.3334045,955.4603271,0.548672557,28.96354866,50.88936996,89.00000763,42.02003479,326.83255,1633.096802,31.89434242,0.598013163
506,ICCML10536,39.96735764,90.90145874,37.70620346,271.5625305,1599.839966,0.528219938,21.19611549,50.91618729,84.99999237,31.45284081,365.2099915,1263.827759,20.89510345,0.414561123
507,ICCML10537,36.38516617,87.87113953,37.1852951,161.9998322,888.8001709,0.502959549,26.00503731,50.07710648,87,33.99906921,279.7657166,1174.030029,25.46880913,0.503170371
508,ICCML10538,40.1762619,93.23497772,38.37347031,251.3333588,1944.249756,0.692644179,16.13439369,50.15756607,81.00000763,32.60860825,276.3032532,1173.280273,15.8713913,0.513047516
509,ICCML10539,49.50502396,96.26475525,34.40274429,275.4781799,1777.599854,0.585223436,17.59142876,49.75527191,80,37.42653275,389.7890625,1860.005737,15.37009048,0.574173033
